worker_id,worker_name,archetype,site,date,status
83,Charvi Zachariah,reliable,Site_5,2026-06-15,present
83,Charvi Zachariah,reliable,Site_6,2026-06-16,present
83,Charvi Zachariah,reliable,Site_6,2026-06-17,present
83,Charvi Zachariah,reliable,Site_6,2026-06-18,present
83,Charvi Zachariah,reliable,Site_6,2026-06-19,present
83,Charvi Zachariah,reliable,Site_6,2026-06-20,present
83,Charvi Zachariah,reliable,Site_6,2026-06-22,present
83,Charvi Zachariah,reliable,Site_5,2026-06-23,present
83,Charvi Zachariah,reliable,Site_6,2026-06-24,present
83,Charvi Zachariah,reliable,Site_5,2026-06-25,present
83,Charvi Zachariah,reliable,Site_5,2026-06-26,present
83,Charvi Zachariah,reliable,Site_5,2026-06-27,present
83,Charvi Zachariah,reliable,Site_6,2026-06-29,present
83,Charvi Zachariah,reliable,Site_6,2026-06-30,present
83,Charvi Zachariah,reliable,Site_5,2026-07-01,present
83,Charvi Zachariah,reliable,Site_5,2026-07-02,present
83,Charvi Zachariah,reliable,Site_5,2026-07-03,absent
83,Charvi Zachariah,reliable,Site_5,2026-07-04,present
83,Charvi Zachariah,reliable,Site_5,2026-07-06,present
83,Charvi Zachariah,reliable,Site_5,2026-07-07,present
83,Charvi Zachariah,reliable,Site_6,2026-07-08,present
83,Charvi Zachariah,reliable,Site_6,2026-07-09,absent
83,Charvi Zachariah,reliable,Site_6,2026-07-10,present
84,Vanya Rastogi,reliable,Site_5,2026-02-20,present
84,Vanya Rastogi,reliable,Site_5,2026-02-21,present
84,Vanya Rastogi,reliable,Site_6,2026-02-23,present
84,Vanya Rastogi,reliable,Site_6,2026-02-24,present
84,Vanya Rastogi,reliable,Site_4,2026-02-25,present
84,Vanya Rastogi,reliable,Site_5,2026-02-26,present
84,Vanya Rastogi,reliable,Site_4,2026-02-27,present
84,Vanya Rastogi,reliable,Site_6,2026-02-28,present
84,Vanya Rastogi,reliable,Site_5,2026-03-02,present
84,Vanya Rastogi,reliable,Site_4,2026-03-03,present
84,Vanya Rastogi,reliable,Site_5,2026-03-04,absent
84,Vanya Rastogi,reliable,Site_6,2026-03-05,present
84,Vanya Rastogi,reliable,Site_4,2026-03-06,present
84,Vanya Rastogi,reliable,Site_6,2026-03-07,present
84,Vanya Rastogi,reliable,Site_5,2026-03-09,present
84,Vanya Rastogi,reliable,Site_6,2026-03-10,present
84,Vanya Rastogi,reliable,Site_5,2026-03-11,present
84,Vanya Rastogi,reliable,Site_6,2026-03-12,present
84,Vanya Rastogi,reliable,Site_5,2026-03-13,present
84,Vanya Rastogi,reliable,Site_5,2026-03-14,present
84,Vanya Rastogi,reliable,Site_6,2026-03-16,absent
84,Vanya Rastogi,reliable,Site_5,2026-03-17,present
84,Vanya Rastogi,reliable,Site_4,2026-03-18,present
84,Vanya Rastogi,reliable,Site_4,2026-03-19,present
84,Vanya Rastogi,reliable,Site_5,2026-03-20,present
84,Vanya Rastogi,reliable,Site_5,2026-03-21,present
84,Vanya Rastogi,reliable,Site_5,2026-03-23,present
84,Vanya Rastogi,reliable,Site_5,2026-03-24,present
84,Vanya Rastogi,reliable,Site_4,2026-03-25,present
84,Vanya Rastogi,reliable,Site_4,2026-03-26,present
84,Vanya Rastogi,reliable,Site_5,2026-03-27,present
84,Vanya Rastogi,reliable,Site_6,2026-03-28,present
84,Vanya Rastogi,reliable,Site_6,2026-03-30,present
84,Vanya Rastogi,reliable,Site_4,2026-03-31,present
84,Vanya Rastogi,reliable,Site_4,2026-04-01,present
84,Vanya Rastogi,reliable,Site_6,2026-04-02,present
84,Vanya Rastogi,reliable,Site_5,2026-04-03,present
84,Vanya Rastogi,reliable,Site_6,2026-04-04,present
84,Vanya Rastogi,reliable,Site_6,2026-04-06,present
84,Vanya Rastogi,reliable,Site_4,2026-04-07,present
84,Vanya Rastogi,reliable,Site_4,2026-04-08,present
84,Vanya Rastogi,reliable,Site_5,2026-04-09,present
84,Vanya Rastogi,reliable,Site_4,2026-04-10,present
84,Vanya Rastogi,reliable,Site_6,2026-04-11,present
84,Vanya Rastogi,reliable,Site_5,2026-04-13,present
84,Vanya Rastogi,reliable,Site_4,2026-04-14,present
84,Vanya Rastogi,reliable,Site_4,2026-04-15,present
84,Vanya Rastogi,reliable,Site_6,2026-04-16,present
84,Vanya Rastogi,reliable,Site_6,2026-04-17,present
84,Vanya Rastogi,reliable,Site_5,2026-04-18,present
84,Vanya Rastogi,reliable,Site_4,2026-04-20,present
84,Vanya Rastogi,reliable,Site_5,2026-04-21,present
84,Vanya Rastogi,reliable,Site_5,2026-04-22,present
84,Vanya Rastogi,reliable,Site_5,2026-04-23,present
84,Vanya Rastogi,reliable,Site_5,2026-04-24,present
84,Vanya Rastogi,reliable,Site_4,2026-04-25,present
84,Vanya Rastogi,reliable,Site_4,2026-04-27,present
84,Vanya Rastogi,reliable,Site_4,2026-04-28,present
84,Vanya Rastogi,reliable,Site_6,2026-04-29,present
84,Vanya Rastogi,reliable,Site_5,2026-04-30,present
84,Vanya Rastogi,reliable,Site_4,2026-05-01,present
84,Vanya Rastogi,reliable,Site_6,2026-05-02,present
84,Vanya Rastogi,reliable,Site_6,2026-05-04,present
84,Vanya Rastogi,reliable,Site_6,2026-05-05,present
84,Vanya Rastogi,reliable,Site_6,2026-05-06,present
84,Vanya Rastogi,reliable,Site_4,2026-05-07,present
84,Vanya Rastogi,reliable,Site_5,2026-05-08,present
84,Vanya Rastogi,reliable,Site_4,2026-05-09,present
84,Vanya Rastogi,reliable,Site_5,2026-05-11,present
84,Vanya Rastogi,reliable,Site_4,2026-05-12,present
84,Vanya Rastogi,reliable,Site_6,2026-05-13,present
84,Vanya Rastogi,reliable,Site_6,2026-05-14,present
84,Vanya Rastogi,reliable,Site_5,2026-05-15,present
84,Vanya Rastogi,reliable,Site_6,2026-05-16,present
84,Vanya Rastogi,reliable,Site_5,2026-05-18,present
84,Vanya Rastogi,reliable,Site_6,2026-05-19,present
84,Vanya Rastogi,reliable,Site_4,2026-05-20,present
84,Vanya Rastogi,reliable,Site_6,2026-05-21,present
84,Vanya Rastogi,reliable,Site_6,2026-05-22,present
84,Vanya Rastogi,reliable,Site_6,2026-05-23,present
84,Vanya Rastogi,reliable,Site_6,2026-05-25,present
84,Vanya Rastogi,reliable,Site_4,2026-05-26,present
84,Vanya Rastogi,reliable,Site_6,2026-05-27,present
84,Vanya Rastogi,reliable,Site_4,2026-05-28,present
84,Vanya Rastogi,reliable,Site_5,2026-05-29,present
84,Vanya Rastogi,reliable,Site_6,2026-05-30,present
84,Vanya Rastogi,reliable,Site_6,2026-06-01,present
84,Vanya Rastogi,reliable,Site_6,2026-06-02,present
84,Vanya Rastogi,reliable,Site_6,2026-06-03,present
84,Vanya Rastogi,reliable,Site_6,2026-06-04,present
84,Vanya Rastogi,reliable,Site_6,2026-06-05,present
84,Vanya Rastogi,reliable,Site_4,2026-06-06,present
84,Vanya Rastogi,reliable,Site_4,2026-06-08,present
84,Vanya Rastogi,reliable,Site_4,2026-06-09,present
84,Vanya Rastogi,reliable,Site_4,2026-06-10,present
84,Vanya Rastogi,reliable,Site_4,2026-06-11,present
84,Vanya Rastogi,reliable,Site_6,2026-06-12,present
84,Vanya Rastogi,reliable,Site_5,2026-06-13,present
84,Vanya Rastogi,reliable,Site_4,2026-06-15,present
84,Vanya Rastogi,reliable,Site_6,2026-06-16,present
84,Vanya Rastogi,reliable,Site_6,2026-06-17,present
84,Vanya Rastogi,reliable,Site_5,2026-06-18,present
84,Vanya Rastogi,reliable,Site_5,2026-06-19,present
84,Vanya Rastogi,reliable,Site_5,2026-06-20,present
84,Vanya Rastogi,reliable,Site_5,2026-06-22,present
84,Vanya Rastogi,reliable,Site_4,2026-06-23,present
84,Vanya Rastogi,reliable,Site_4,2026-06-24,present
84,Vanya Rastogi,reliable,Site_4,2026-06-25,present
84,Vanya Rastogi,reliable,Site_6,2026-06-26,present
84,Vanya Rastogi,reliable,Site_6,2026-06-27,present
84,Vanya Rastogi,reliable,Site_6,2026-06-29,present
84,Vanya Rastogi,reliable,Site_4,2026-06-30,present
84,Vanya Rastogi,reliable,Site_5,2026-07-01,present
84,Vanya Rastogi,reliable,Site_4,2026-07-02,present
84,Vanya Rastogi,reliable,Site_5,2026-07-03,present
84,Vanya Rastogi,reliable,Site_4,2026-07-04,present
84,Vanya Rastogi,reliable,Site_4,2026-07-06,present
84,Vanya Rastogi,reliable,Site_4,2026-07-07,present
84,Vanya Rastogi,reliable,Site_5,2026-07-08,present
84,Vanya Rastogi,reliable,Site_5,2026-07-09,present
84,Vanya Rastogi,reliable,Site_5,2026-07-10,present
85,Bachittar Sem,moderate,Site_2,2026-05-04,present
85,Bachittar Sem,moderate,Site_6,2026-05-05,present
85,Bachittar Sem,moderate,Site_2,2026-05-06,present
85,Bachittar Sem,moderate,Site_2,2026-05-07,absent
85,Bachittar Sem,moderate,Site_6,2026-05-08,present
85,Bachittar Sem,moderate,Site_2,2026-05-09,present
85,Bachittar Sem,moderate,Site_6,2026-05-11,absent
85,Bachittar Sem,moderate,Site_2,2026-05-12,present
85,Bachittar Sem,moderate,Site_2,2026-05-13,present
85,Bachittar Sem,moderate,Site_2,2026-05-14,present
85,Bachittar Sem,moderate,Site_2,2026-05-15,present
85,Bachittar Sem,moderate,Site_6,2026-05-16,present
85,Bachittar Sem,moderate,Site_6,2026-05-18,present
85,Bachittar Sem,moderate,Site_2,2026-05-19,present
85,Bachittar Sem,moderate,Site_2,2026-05-20,present
85,Bachittar Sem,moderate,Site_2,2026-05-21,present
85,Bachittar Sem,moderate,Site_2,2026-05-22,present
85,Bachittar Sem,moderate,Site_6,2026-05-23,present
85,Bachittar Sem,moderate,Site_2,2026-05-25,present
85,Bachittar Sem,moderate,Site_6,2026-05-26,present
85,Bachittar Sem,moderate,Site_2,2026-05-27,present
85,Bachittar Sem,moderate,Site_2,2026-05-28,present
85,Bachittar Sem,moderate,Site_2,2026-05-29,present
85,Bachittar Sem,moderate,Site_2,2026-05-30,present
85,Bachittar Sem,moderate,Site_2,2026-06-01,absent
85,Bachittar Sem,moderate,Site_6,2026-06-02,present
85,Bachittar Sem,moderate,Site_6,2026-06-03,present
85,Bachittar Sem,moderate,Site_2,2026-06-04,present
85,Bachittar Sem,moderate,Site_2,2026-06-05,present
85,Bachittar Sem,moderate,Site_6,2026-06-06,present
85,Bachittar Sem,moderate,Site_2,2026-06-08,present
85,Bachittar Sem,moderate,Site_2,2026-06-09,absent
85,Bachittar Sem,moderate,Site_2,2026-06-10,absent
85,Bachittar Sem,moderate,Site_2,2026-06-11,present
85,Bachittar Sem,moderate,Site_6,2026-06-12,present
85,Bachittar Sem,moderate,Site_2,2026-06-13,absent
85,Bachittar Sem,moderate,Site_2,2026-06-15,present
85,Bachittar Sem,moderate,Site_2,2026-06-16,present
85,Bachittar Sem,moderate,Site_6,2026-06-17,present
85,Bachittar Sem,moderate,Site_6,2026-06-18,present
85,Bachittar Sem,moderate,Site_6,2026-06-19,present
85,Bachittar Sem,moderate,Site_2,2026-06-20,present
85,Bachittar Sem,moderate,Site_6,2026-06-22,present
85,Bachittar Sem,moderate,Site_2,2026-06-23,absent
85,Bachittar Sem,moderate,Site_6,2026-06-24,present
85,Bachittar Sem,moderate,Site_2,2026-06-25,present
85,Bachittar Sem,moderate,Site_2,2026-06-26,absent
85,Bachittar Sem,moderate,Site_6,2026-06-27,present
85,Bachittar Sem,moderate,Site_2,2026-06-29,present
85,Bachittar Sem,moderate,Site_2,2026-06-30,absent
85,Bachittar Sem,moderate,Site_6,2026-07-01,absent
85,Bachittar Sem,moderate,Site_2,2026-07-02,present
85,Bachittar Sem,moderate,Site_6,2026-07-03,present
85,Bachittar Sem,moderate,Site_2,2026-07-04,present
85,Bachittar Sem,moderate,Site_6,2026-07-06,present
85,Bachittar Sem,moderate,Site_6,2026-07-07,absent
85,Bachittar Sem,moderate,Site_2,2026-07-08,present
85,Bachittar Sem,moderate,Site_6,2026-07-09,present
85,Bachittar Sem,moderate,Site_2,2026-07-10,present
86,Reyansh Krishna,reliable,Site_4,2026-03-03,present
86,Reyansh Krishna,reliable,Site_5,2026-03-04,present
86,Reyansh Krishna,reliable,Site_5,2026-03-05,present
86,Reyansh Krishna,reliable,Site_4,2026-03-06,present
86,Reyansh Krishna,reliable,Site_4,2026-03-07,present
86,Reyansh Krishna,reliable,Site_5,2026-03-09,present
86,Reyansh Krishna,reliable,Site_5,2026-03-10,present
86,Reyansh Krishna,reliable,Site_5,2026-03-11,present
86,Reyansh Krishna,reliable,Site_5,2026-03-12,present
86,Reyansh Krishna,reliable,Site_5,2026-03-13,present
86,Reyansh Krishna,reliable,Site_5,2026-03-14,present
86,Reyansh Krishna,reliable,Site_5,2026-03-16,present
86,Reyansh Krishna,reliable,Site_5,2026-03-17,present
86,Reyansh Krishna,reliable,Site_4,2026-03-18,present
86,Reyansh Krishna,reliable,Site_4,2026-03-19,present
86,Reyansh Krishna,reliable,Site_5,2026-03-20,present
86,Reyansh Krishna,reliable,Site_5,2026-03-21,present
86,Reyansh Krishna,reliable,Site_5,2026-03-23,present
86,Reyansh Krishna,reliable,Site_5,2026-03-24,present
86,Reyansh Krishna,reliable,Site_5,2026-03-25,present
86,Reyansh Krishna,reliable,Site_5,2026-03-26,present
86,Reyansh Krishna,reliable,Site_5,2026-03-27,present
86,Reyansh Krishna,reliable,Site_4,2026-03-28,absent
86,Reyansh Krishna,reliable,Site_4,2026-03-30,present
86,Reyansh Krishna,reliable,Site_4,2026-03-31,present
86,Reyansh Krishna,reliable,Site_5,2026-04-01,present
86,Reyansh Krishna,reliable,Site_4,2026-04-02,present
86,Reyansh Krishna,reliable,Site_5,2026-04-03,present
86,Reyansh Krishna,reliable,Site_4,2026-04-04,present
86,Reyansh Krishna,reliable,Site_5,2026-04-06,present
86,Reyansh Krishna,reliable,Site_5,2026-04-07,present
86,Reyansh Krishna,reliable,Site_5,2026-04-08,present
86,Reyansh Krishna,reliable,Site_4,2026-04-09,present
86,Reyansh Krishna,reliable,Site_4,2026-04-10,present
86,Reyansh Krishna,reliable,Site_5,2026-04-11,present
86,Reyansh Krishna,reliable,Site_4,2026-04-13,present
86,Reyansh Krishna,reliable,Site_4,2026-04-14,present
86,Reyansh Krishna,reliable,Site_4,2026-04-15,present
86,Reyansh Krishna,reliable,Site_5,2026-04-16,present
86,Reyansh Krishna,reliable,Site_5,2026-04-17,present
86,Reyansh Krishna,reliable,Site_5,2026-04-18,present
86,Reyansh Krishna,reliable,Site_4,2026-04-20,present
86,Reyansh Krishna,reliable,Site_5,2026-04-21,present
86,Reyansh Krishna,reliable,Site_4,2026-04-22,present
86,Reyansh Krishna,reliable,Site_4,2026-04-23,present
86,Reyansh Krishna,reliable,Site_4,2026-04-24,present
86,Reyansh Krishna,reliable,Site_5,2026-04-25,present
86,Reyansh Krishna,reliable,Site_4,2026-04-27,absent
86,Reyansh Krishna,reliable,Site_4,2026-04-28,present
86,Reyansh Krishna,reliable,Site_4,2026-04-29,present
86,Reyansh Krishna,reliable,Site_4,2026-04-30,present
86,Reyansh Krishna,reliable,Site_4,2026-05-01,present
86,Reyansh Krishna,reliable,Site_5,2026-05-02,present
86,Reyansh Krishna,reliable,Site_5,2026-05-04,present
86,Reyansh Krishna,reliable,Site_4,2026-05-05,present
86,Reyansh Krishna,reliable,Site_4,2026-05-06,present
86,Reyansh Krishna,reliable,Site_4,2026-05-07,present
86,Reyansh Krishna,reliable,Site_4,2026-05-08,present
86,Reyansh Krishna,reliable,Site_4,2026-05-09,present
86,Reyansh Krishna,reliable,Site_4,2026-05-11,present
86,Reyansh Krishna,reliable,Site_4,2026-05-12,present
86,Reyansh Krishna,reliable,Site_4,2026-05-13,present
86,Reyansh Krishna,reliable,Site_4,2026-05-14,present
86,Reyansh Krishna,reliable,Site_5,2026-05-15,present
86,Reyansh Krishna,reliable,Site_5,2026-05-16,present
86,Reyansh Krishna,reliable,Site_5,2026-05-18,present
86,Reyansh Krishna,reliable,Site_4,2026-05-19,present
86,Reyansh Krishna,reliable,Site_4,2026-05-20,present
86,Reyansh Krishna,reliable,Site_4,2026-05-21,present
86,Reyansh Krishna,reliable,Site_5,2026-05-22,present
86,Reyansh Krishna,reliable,Site_5,2026-05-23,present
86,Reyansh Krishna,reliable,Site_5,2026-05-25,present
86,Reyansh Krishna,reliable,Site_5,2026-05-26,present
86,Reyansh Krishna,reliable,Site_5,2026-05-27,present
86,Reyansh Krishna,reliable,Site_5,2026-05-28,present
86,Reyansh Krishna,reliable,Site_5,2026-05-29,absent
86,Reyansh Krishna,reliable,Site_5,2026-05-30,present
86,Reyansh Krishna,reliable,Site_5,2026-06-01,present
86,Reyansh Krishna,reliable,Site_5,2026-06-02,present
86,Reyansh Krishna,reliable,Site_4,2026-06-03,present
86,Reyansh Krishna,reliable,Site_5,2026-06-04,present
86,Reyansh Krishna,reliable,Site_4,2026-06-05,present
86,Reyansh Krishna,reliable,Site_5,2026-06-06,present
86,Reyansh Krishna,reliable,Site_5,2026-06-08,present
86,Reyansh Krishna,reliable,Site_5,2026-06-09,present
86,Reyansh Krishna,reliable,Site_4,2026-06-10,present
86,Reyansh Krishna,reliable,Site_4,2026-06-11,present
86,Reyansh Krishna,reliable,Site_4,2026-06-12,present
86,Reyansh Krishna,reliable,Site_5,2026-06-13,present
86,Reyansh Krishna,reliable,Site_4,2026-06-15,present
86,Reyansh Krishna,reliable,Site_4,2026-06-16,present
86,Reyansh Krishna,reliable,Site_5,2026-06-17,present
86,Reyansh Krishna,reliable,Site_5,2026-06-18,present
86,Reyansh Krishna,reliable,Site_5,2026-06-19,present
86,Reyansh Krishna,reliable,Site_5,2026-06-20,present
86,Reyansh Krishna,reliable,Site_4,2026-06-22,present
86,Reyansh Krishna,reliable,Site_4,2026-06-23,present
86,Reyansh Krishna,reliable,Site_4,2026-06-24,present
86,Reyansh Krishna,reliable,Site_4,2026-06-25,present
86,Reyansh Krishna,reliable,Site_5,2026-06-26,present
86,Reyansh Krishna,reliable,Site_5,2026-06-27,present
86,Reyansh Krishna,reliable,Site_5,2026-06-29,present
86,Reyansh Krishna,reliable,Site_5,2026-06-30,present
86,Reyansh Krishna,reliable,Site_5,2026-07-01,present
86,Reyansh Krishna,reliable,Site_5,2026-07-02,present
86,Reyansh Krishna,reliable,Site_4,2026-07-03,present
86,Reyansh Krishna,reliable,Site_4,2026-07-04,present
86,Reyansh Krishna,reliable,Site_5,2026-07-06,present
86,Reyansh Krishna,reliable,Site_4,2026-07-07,present
86,Reyansh Krishna,reliable,Site_5,2026-07-08,present
86,Reyansh Krishna,reliable,Site_5,2026-07-09,present
86,Reyansh Krishna,reliable,Site_5,2026-07-10,present
87,Ansh Thakur,moderate,Site_9,2026-04-20,present
87,Ansh Thakur,moderate,Site_9,2026-04-21,absent
87,Ansh Thakur,moderate,Site_9,2026-04-22,absent
87,Ansh Thakur,moderate,Site_9,2026-04-23,present
87,Ansh Thakur,moderate,Site_9,2026-04-24,absent
87,Ansh Thakur,moderate,Site_9,2026-04-25,absent
87,Ansh Thakur,moderate,Site_9,2026-04-27,present
87,Ansh Thakur,moderate,Site_9,2026-04-28,present
87,Ansh Thakur,moderate,Site_9,2026-04-29,present
87,Ansh Thakur,moderate,Site_9,2026-04-30,present
87,Ansh Thakur,moderate,Site_9,2026-05-01,present
87,Ansh Thakur,moderate,Site_9,2026-05-02,present
87,Ansh Thakur,moderate,Site_9,2026-05-04,present
87,Ansh Thakur,moderate,Site_9,2026-05-05,present
87,Ansh Thakur,moderate,Site_9,2026-05-06,present
87,Ansh Thakur,moderate,Site_9,2026-05-07,present
87,Ansh Thakur,moderate,Site_9,2026-05-08,absent
87,Ansh Thakur,moderate,Site_9,2026-05-09,present
87,Ansh Thakur,moderate,Site_9,2026-05-11,present
87,Ansh Thakur,moderate,Site_9,2026-05-12,present
87,Ansh Thakur,moderate,Site_9,2026-05-13,absent
87,Ansh Thakur,moderate,Site_9,2026-05-14,present
87,Ansh Thakur,moderate,Site_9,2026-05-15,absent
87,Ansh Thakur,moderate,Site_9,2026-05-16,present
87,Ansh Thakur,moderate,Site_9,2026-05-18,absent
87,Ansh Thakur,moderate,Site_9,2026-05-19,present
87,Ansh Thakur,moderate,Site_9,2026-05-20,absent
87,Ansh Thakur,moderate,Site_9,2026-05-21,present
87,Ansh Thakur,moderate,Site_9,2026-05-22,present
87,Ansh Thakur,moderate,Site_9,2026-05-23,present
87,Ansh Thakur,moderate,Site_9,2026-05-25,absent
87,Ansh Thakur,moderate,Site_9,2026-05-26,present
87,Ansh Thakur,moderate,Site_9,2026-05-27,present
87,Ansh Thakur,moderate,Site_9,2026-05-28,present
87,Ansh Thakur,moderate,Site_9,2026-05-29,present
87,Ansh Thakur,moderate,Site_9,2026-05-30,present
87,Ansh Thakur,moderate,Site_9,2026-06-01,absent
87,Ansh Thakur,moderate,Site_9,2026-06-02,present
87,Ansh Thakur,moderate,Site_9,2026-06-03,present
87,Ansh Thakur,moderate,Site_9,2026-06-04,absent
87,Ansh Thakur,moderate,Site_9,2026-06-05,present
87,Ansh Thakur,moderate,Site_9,2026-06-06,absent
87,Ansh Thakur,moderate,Site_9,2026-06-08,present
87,Ansh Thakur,moderate,Site_9,2026-06-09,present
87,Ansh Thakur,moderate,Site_9,2026-06-10,present
87,Ansh Thakur,moderate,Site_9,2026-06-11,present
87,Ansh Thakur,moderate,Site_9,2026-06-12,absent
87,Ansh Thakur,moderate,Site_9,2026-06-13,absent
87,Ansh Thakur,moderate,Site_9,2026-06-15,present
87,Ansh Thakur,moderate,Site_9,2026-06-16,present
87,Ansh Thakur,moderate,Site_9,2026-06-17,absent
87,Ansh Thakur,moderate,Site_9,2026-06-18,absent
87,Ansh Thakur,moderate,Site_9,2026-06-19,present
87,Ansh Thakur,moderate,Site_9,2026-06-20,absent
87,Ansh Thakur,moderate,Site_9,2026-06-22,absent
87,Ansh Thakur,moderate,Site_9,2026-06-23,present
87,Ansh Thakur,moderate,Site_9,2026-06-24,present
87,Ansh Thakur,moderate,Site_9,2026-06-25,present
87,Ansh Thakur,moderate,Site_9,2026-06-26,present
87,Ansh Thakur,moderate,Site_9,2026-06-27,present
87,Ansh Thakur,moderate,Site_9,2026-06-29,present
87,Ansh Thakur,moderate,Site_9,2026-06-30,absent
87,Ansh Thakur,moderate,Site_9,2026-07-01,present
87,Ansh Thakur,moderate,Site_9,2026-07-02,present
87,Ansh Thakur,moderate,Site_9,2026-07-03,absent
87,Ansh Thakur,moderate,Site_9,2026-07-04,absent
87,Ansh Thakur,moderate,Site_9,2026-07-06,present
87,Ansh Thakur,moderate,Site_9,2026-07-07,present
87,Ansh Thakur,moderate,Site_9,2026-07-08,present
87,Ansh Thakur,moderate,Site_9,2026-07-09,present
87,Ansh Thakur,moderate,Site_9,2026-07-10,present
88,Tanish Patla,moderate,Site_1,2026-04-06,present
88,Tanish Patla,moderate,Site_1,2026-04-07,absent
88,Tanish Patla,moderate,Site_1,2026-04-08,absent
88,Tanish Patla,moderate,Site_1,2026-04-09,present
88,Tanish Patla,moderate,Site_1,2026-04-10,present
88,Tanish Patla,moderate,Site_1,2026-04-11,absent
88,Tanish Patla,moderate,Site_1,2026-04-13,present
88,Tanish Patla,moderate,Site_1,2026-04-14,present
88,Tanish Patla,moderate,Site_1,2026-04-15,present
88,Tanish Patla,moderate,Site_1,2026-04-16,present
88,Tanish Patla,moderate,Site_1,2026-04-17,present
88,Tanish Patla,moderate,Site_1,2026-04-18,present
88,Tanish Patla,moderate,Site_1,2026-04-20,present
88,Tanish Patla,moderate,Site_1,2026-04-21,absent
88,Tanish Patla,moderate,Site_1,2026-04-22,absent
88,Tanish Patla,moderate,Site_1,2026-04-23,present
88,Tanish Patla,moderate,Site_1,2026-04-24,present
88,Tanish Patla,moderate,Site_1,2026-04-25,absent
88,Tanish Patla,moderate,Site_1,2026-04-27,present
88,Tanish Patla,moderate,Site_1,2026-04-28,present
88,Tanish Patla,moderate,Site_1,2026-04-29,present
88,Tanish Patla,moderate,Site_1,2026-04-30,present
88,Tanish Patla,moderate,Site_1,2026-05-01,present
88,Tanish Patla,moderate,Site_1,2026-05-02,present
88,Tanish Patla,moderate,Site_1,2026-05-04,present
88,Tanish Patla,moderate,Site_1,2026-05-05,present
88,Tanish Patla,moderate,Site_1,2026-05-06,absent
88,Tanish Patla,moderate,Site_1,2026-05-07,present
88,Tanish Patla,moderate,Site_1,2026-05-08,absent
88,Tanish Patla,moderate,Site_1,2026-05-09,absent
88,Tanish Patla,moderate,Site_1,2026-05-11,present
88,Tanish Patla,moderate,Site_1,2026-05-12,present
88,Tanish Patla,moderate,Site_1,2026-05-13,present
88,Tanish Patla,moderate,Site_1,2026-05-14,present
88,Tanish Patla,moderate,Site_1,2026-05-15,present
88,Tanish Patla,moderate,Site_1,2026-05-16,absent
88,Tanish Patla,moderate,Site_1,2026-05-18,present
88,Tanish Patla,moderate,Site_1,2026-05-19,absent
88,Tanish Patla,moderate,Site_1,2026-05-20,present
88,Tanish Patla,moderate,Site_1,2026-05-21,present
88,Tanish Patla,moderate,Site_1,2026-05-22,absent
88,Tanish Patla,moderate,Site_1,2026-05-23,present
88,Tanish Patla,moderate,Site_1,2026-05-25,present
88,Tanish Patla,moderate,Site_1,2026-05-26,present
88,Tanish Patla,moderate,Site_1,2026-05-27,absent
88,Tanish Patla,moderate,Site_1,2026-05-28,absent
88,Tanish Patla,moderate,Site_1,2026-05-29,present
88,Tanish Patla,moderate,Site_1,2026-05-30,present
88,Tanish Patla,moderate,Site_1,2026-06-01,absent
88,Tanish Patla,moderate,Site_1,2026-06-02,present
88,Tanish Patla,moderate,Site_1,2026-06-03,present
88,Tanish Patla,moderate,Site_1,2026-06-04,present
88,Tanish Patla,moderate,Site_1,2026-06-05,present
88,Tanish Patla,moderate,Site_1,2026-06-06,present
88,Tanish Patla,moderate,Site_1,2026-06-08,present
88,Tanish Patla,moderate,Site_1,2026-06-09,present
88,Tanish Patla,moderate,Site_1,2026-06-10,present
88,Tanish Patla,moderate,Site_1,2026-06-11,present
88,Tanish Patla,moderate,Site_1,2026-06-12,present
88,Tanish Patla,moderate,Site_1,2026-06-13,present
88,Tanish Patla,moderate,Site_1,2026-06-15,absent
88,Tanish Patla,moderate,Site_1,2026-06-16,absent
88,Tanish Patla,moderate,Site_1,2026-06-17,present
88,Tanish Patla,moderate,Site_1,2026-06-18,absent
88,Tanish Patla,moderate,Site_1,2026-06-19,absent
88,Tanish Patla,moderate,Site_1,2026-06-20,present
88,Tanish Patla,moderate,Site_1,2026-06-22,present
88,Tanish Patla,moderate,Site_1,2026-06-23,present
88,Tanish Patla,moderate,Site_1,2026-06-24,present
88,Tanish Patla,moderate,Site_1,2026-06-25,present
88,Tanish Patla,moderate,Site_1,2026-06-26,absent
88,Tanish Patla,moderate,Site_1,2026-06-27,present
88,Tanish Patla,moderate,Site_1,2026-06-29,present
88,Tanish Patla,moderate,Site_1,2026-06-30,absent
88,Tanish Patla,moderate,Site_1,2026-07-01,present
88,Tanish Patla,moderate,Site_1,2026-07-02,present
88,Tanish Patla,moderate,Site_1,2026-07-03,absent
88,Tanish Patla,moderate,Site_1,2026-07-04,absent
88,Tanish Patla,moderate,Site_1,2026-07-06,present
88,Tanish Patla,moderate,Site_1,2026-07-07,present
88,Tanish Patla,moderate,Site_1,2026-07-08,present
88,Tanish Patla,moderate,Site_1,2026-07-09,present
88,Tanish Patla,moderate,Site_1,2026-07-10,absent
89,Vasana Shere,reliable,Site_5,2026-01-26,present
89,Vasana Shere,reliable,Site_3,2026-01-27,present
89,Vasana Shere,reliable,Site_5,2026-01-28,present
89,Vasana Shere,reliable,Site_9,2026-01-29,present
89,Vasana Shere,reliable,Site_9,2026-01-30,present
